key	datasetKey	publishingOrgKey	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	extensions	basisOfRecord	individualCount	occurrenceStatus	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	elevation	elevationAccuracy	continent	stateProvince	gadm	year	month	day	eventDate	startDayOfYear	endDayOfYear	issues	modified	lastInterpreted	license	isSequenced	identifiers	media	facts	relations	isInCluster	recordedBy	identifiedBy	geodeticDatum	class	countryCode	recordedByIDs	identifiedByIDs	gbifRegion	country	publishedByGbifRegion	identifier	catalogNumber	institutionCode	county	gbifID	collectionCode	occurrenceID	fieldNotes	depth	depthAccuracy	waterBody	institutionKey	datasetName	samplingProtocol	eventID	scientificNameID	footprintWKT	eventTime	locality	fieldNumber	networkKeys	dateIdentified	collectionKey	preparations	habitat	verbatimDepth	rightsHolder	institutionID	verbatimEventDate	language	type	locationID	bibliographicCitation	higherClassification	collectionID	informationWithheld	taxonConceptID	http://unknown.org/rightsHolder	identificationVerificationStatus	http://unknown.org/license	taxonID	ownerInstitutionCode	parentEventID	projectId	higherGeography	acceptedNameUsage	locationRemarks	sex	georeferenceProtocol	verbatimCoordinateSystem	identificationQualifier	occurrenceRemarks	otherCatalogNumbers	georeferenceRemarks	verbatimIdentification	dynamicProperties	lifeStage	organismQuantity	organismQuantityType	datasetID	nomenclaturalCode	verbatimLocality	disposition	parentNameUsage	recordNumber	materialEntityID	footprintSRS	references	municipality	associatedReferences	taxonRemarks	vernacularName	georeferencedDate	previousIdentifications	accessRights	georeferenceSources	coordinatePrecision	georeferencedBy	georeferenceVerificationStatus	higherGeographyID	identificationRemarks	dataGeneralizations	associatedSequences
1809509790	ead6339f-39f8-46be-b059-d1c48d88ab29	a8144f37-5ff7-4137-9400-94b5b2ea4ec4	c4e83f8a-f24c-4573-a197-f085ca242917	64795dcb-ad74-41b3-95e5-cc52ba754776	NO	EML	2024-07-24T12:02:01.000+00:00	2024-07-24T12:02:49.582+00:00	2098	{}	PRESERVED_SPECIMEN	3.0	PRESENT	2117880	1	54	354	9477065	2013	2117630	2117758	2117758	Nymphon spinosissimum (Norman, 1894)	Nymphon tenellum (Sars, 1888)	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon tenellum	Nymphon	spinosissimum	SPECIES	SYNONYM	NE	63.5846	9.8462	100.0			EUROPE	Trøndelag	{}	1902.0	7.0	11.0	1902-07-11	192.0	192.0	['CONTINENT_DERIVED_FROM_COORDINATES', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT', 'INSTITUTION_MATCH_FUZZY', 'COLLECTION_MATCH_FUZZY']	2003-02-03T00:00:00.000+00:00	2024-07-24T12:02:49.582+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'urn:uuid:A55E032C-C7AA-496A-880E-E7510E7E321A'}]	[]	[]	[]	False	Anon	Anon	WGS84	Pycnogonida	NO	[]	[]	EUROPE	Norway	EUROPE	urn:uuid:A55E032C-C7AA-496A-880E-E7510E7E321A	DRY-16925	NTNU-VM	Indre Fosen	1809509790	MI	urn:uuid:A55E032C-C7AA-496A-880E-E7510E7E321A					aa1e5367-c95e-493f-88cc-a34ccfbf4b36	Norsk samling (Marine bunndyr)						Trondheimsfjorden Galgenes		['17abcf75-2f1e-46dd-bf75-a5b21dd02655', '379a0de5-f377-4661-9a30-33dd844e7b9a']		be608774-b255-4c8f-90f3-6b6f374c4579	Dried	0-None	376 m																																																									
3302786094	060eecc9-75b0-4952-bb48-e400d3ad7771	689b40c4-ff31-4cd0-83a5-a7a828f1cd92	c4e83f8a-f24c-4573-a197-f085ca242917	64795dcb-ad74-41b3-95e5-cc52ba754776	NO	EML	2024-07-01T00:01:18.482+00:00	2024-07-01T00:01:28.011+00:00	187	{}	PRESERVED_SPECIMEN	1.0	PRESENT	2117758	1	54	354	9477065	2013	2117630	2117758	2117758	Nymphon tenellum (Sars, 1888)	Nymphon tenellum (Sars, 1888)	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon tenellum	Nymphon	tenellum	SPECIES	ACCEPTED	NE						EUROPE	Trøndelag	{}	1902.0	8.0		1902-08			['CONTINENT_DERIVED_FROM_COUNTRY', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2021-02-03T00:00:00.000+00:00	2024-07-01T00:01:28.011+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'urn:catalog:TSZ:EVERT:Ch-424'}]	[]	[]	[]	False	Paul Bjerkan	Nils Knaben|Knud Stephensen		Pycnogonida	NO	[]	[]	EUROPE	Norway	EUROPE	urn:catalog:TSZ:EVERT:Ch-424	Ch-424	TSZ	Indre Fosen	3302786094	EVERT	urn:catalog:TSZ:EVERT:Ch-424					41930fa9-e6da-4351-bc6e-59dfaca3be7d							Røberg (Raudberget), Stadsbygda		['17abcf75-2f1e-46dd-bf75-a5b21dd02655']		db9c8f41-0c88-465b-8f49-5e30583fe517	Ethanol				https://ror.org/00wge5k78							db9c8f41-0c88-465b-8f49-5e30583fe517																		CECDFE40-D64E-0FA3-E053-A876F0814F62		Nymphon tenellum																												
1056647664	7e380070-f762-11e1-a439-00145eb45e9a	19456090-b49a-11d8-abeb-b8a03c50a862	60277b56-f762-11e1-a439-00145eb45e9a	19456090-b49a-11d8-abeb-b8a03c50a862	GB	DWC_ARCHIVE	2024-07-23T03:26:56.939+00:00	2024-07-23T06:19:00.434+00:00	391	{'http://rs.gbif.org/terms/1.0/Multimedia': [{'http://purl.org/dc/terms/type': 'StillImage', 'http://purl.org/dc/terms/title': 'Zoology Accessions Register: Crustacea: 1935 - 1962: page 161', 'http://purl.org/dc/terms/created': '1187779477000', 'http://purl.org/dc/terms/license': 'http://creativecommons.org/licenses/by/4.0/', 'http://purl.org/dc/terms/rightsHolder': 'The Trustees of the Natural History Museum, London', 'http://purl.org/dc/terms/identifier': 'https://data.nhm.ac.uk/media/607869ad-a06d-4f1d-8144-7e5230dadb3a'}]}	PRESERVED_SPECIMEN		PRESENT	11290655	1	54	354	9477065	2013	2117630	2117758	2117758	Chaetonymphon tenellum Sars, 1888	Nymphon tenellum (Sars, 1888)	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon tenellum	Chaetonymphon	tenellum	SPECIES	SYNONYM	NE						EUROPE		{}	1901.0	6.0	12.0	1901-06-12	163.0	163.0	['MODIFIED_DATE_INVALID', 'MULTIMEDIA_DATE_INVALID', 'INSTITUTION_MATCH_FUZZY', 'INSTITUTION_COLLECTION_MISMATCH']		2024-07-23T06:19:00.434+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': '1232609'}]	[{'type': 'StillImage', 'title': 'Zoology Accessions Register: Crustacea: 1935 - 1962: page 161', 'license': 'http://creativecommons.org/licenses/by/4.0/', 'rightsHolder': 'The Trustees of the Natural History Museum, London', 'identifier': 'https://data.nhm.ac.uk/media/607869ad-a06d-4f1d-8144-7e5230dadb3a'}]	[]	[]	False				Pycnogonida	IS	[]	[]	EUROPE	Iceland	EUROPE	1232609	1956.10.10.377-378	NHMUK		1056647664	ZOO	527a50ec-8b99-4e2b-80a1-a639a1dcb5ea					1d808a7c-1f9e-4379-9616-edb749ecf10e									['17abcf75-2f1e-46dd-bf75-a5b21dd02655', '99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']													Animalia; Arthropoda; Chelicerata; Pycnogonida; Pantopoda; Nymphonidae											Europe; Iceland								NHMUK:ecatalogue:1232609			"{""associatedMediaCount"": 1, ""barcode"": ""011127178"", ""catalogueDescription"": null, ""chondriteAchondrite"": null, ""chronostratigraphy"": null, ""clutchSize"": null, ""collectionKind"": null, ""collectionName"": null, ""commodity"": null, ""created"": 1295896605000, ""currentScientificName"": null, ""dateRegistered"": null, ""depositType"": null, ""determinationFiledAs"": null, ""determinationNames"": ""Chaetonymphon tenellum G.O. Sars"", ""determinationTypes"": null, ""donorName"": ""Copenhagen Museum"", ""expedition"": ""Ingolf Expedition"", ""exsiccata"": null, ""exsiccataNumber"": null, ""extractionMethod"": null, ""gbifID"": ""1056647664"", ""gbifIssue"": [""TAXON_MATCH_HIGHERRANK""], ""identificationAsRegistered"": null, ""identificationDescription"": null, ""identificationOther"": null, ""identificationVariety"": null, ""kindOfCollection"": null, ""kindOfObject"": null, ""lithostratigraphy"": null, ""meteoriteClass"": null, ""meteoriteGroup"": null, ""meteoriteType"": null, ""mine"": null, ""mineralComplex"": null, ""observedWeight"": null, ""occurrence"": null, ""partType"": null, ""petrologySubtype"": null, ""petrologyType"": null, ""plantDescription"": null, ""populationCode"": null, ""preparationType"": null, ""preservative"": null, ""project"": null, ""recovery"": null, ""recoveryDate"": null, ""recoveryWeight"": null, ""registeredWeightUnit"": null, ""registrationCode"": ""CR03"", ""resuspendedIn"": null, ""setMark"": null, ""subDepartment"": ""LS Chelicerata and Myriapoda"", ""subfamily"": null, ""suborder"": null, ""superfamily"": null, ""texture"": null, ""totalVolume"": null, ""vessel"": null}"																											
1809514206	ead6339f-39f8-46be-b059-d1c48d88ab29	a8144f37-5ff7-4137-9400-94b5b2ea4ec4	c4e83f8a-f24c-4573-a197-f085ca242917	64795dcb-ad74-41b3-95e5-cc52ba754776	NO	EML	2024-07-24T12:02:01.000+00:00	2024-07-24T12:02:53.819+00:00	2098	{}	PRESERVED_SPECIMEN	1.0	PRESENT	2117880	1	54	354	9477065	2013	2117630	2117758	2117758	Nymphon spinosissimum (Norman, 1894)	Nymphon tenellum (Sars, 1888)	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon tenellum	Nymphon	spinosissimum	SPECIES	SYNONYM	NE	63.4437	9.9743	100.0			EUROPE	Trøndelag	{'level0': {'gid': 'NOR', 'name': 'Norway'}, 'level1': {'gid': 'NOR.15_1', 'name': 'Sør-Trøndelag'}, 'level2': {'gid': 'NOR.15.14_1', 'name': 'Orkdal'}}	1901.0	8.0	6.0	1901-08-06	218.0	218.0	['CONTINENT_DERIVED_FROM_COORDINATES', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT', 'INSTITUTION_MATCH_FUZZY', 'COLLECTION_MATCH_FUZZY']	2003-02-03T00:00:00.000+00:00	2024-07-24T12:02:53.819+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'urn:uuid:F4273E8B-7ADC-4D7F-9C6F-5A0DA5A4019D'}]	[]	[]	[]	False	Gustav Swenander	Anon	WGS84	Pycnogonida	NO	[]	[]	EUROPE	Norway	EUROPE	urn:uuid:F4273E8B-7ADC-4D7F-9C6F-5A0DA5A4019D	DRY-16861	NTNU-VM	Orkland	1809514206	MI	urn:uuid:F4273E8B-7ADC-4D7F-9C6F-5A0DA5A4019D					aa1e5367-c95e-493f-88cc-a34ccfbf4b36	Gunnerus ekspedisjoner og Norges strandfauna (Marine bunndyr)						Trondheimsfjorden Korsfjorden Geitaneset		['17abcf75-2f1e-46dd-bf75-a5b21dd02655', '379a0de5-f377-4661-9a30-33dd844e7b9a']		be608774-b255-4c8f-90f3-6b6f374c4579	Dried	Bergb.	180-360 m																																																									
1057478515	7e380070-f762-11e1-a439-00145eb45e9a	19456090-b49a-11d8-abeb-b8a03c50a862	60277b56-f762-11e1-a439-00145eb45e9a	19456090-b49a-11d8-abeb-b8a03c50a862	GB	DWC_ARCHIVE	2024-07-23T03:26:56.939+00:00	2024-07-23T06:18:59.682+00:00	391	{'http://rs.gbif.org/terms/1.0/Multimedia': [{'http://purl.org/dc/terms/type': 'StillImage', 'http://purl.org/dc/terms/title': 'Zoology Accessions Register: Crustacea - Norman Collection: 1911: page 215', 'http://purl.org/dc/terms/created': '1187788026000', 'http://purl.org/dc/terms/license': 'http://creativecommons.org/licenses/by/4.0/', 'http://purl.org/dc/terms/rightsHolder': 'The Trustees of the Natural History Museum, London', 'http://purl.org/dc/terms/identifier': 'https://data.nhm.ac.uk/media/3b6a643a-f669-48ab-8089-087d4e3d5ec1'}]}	PRESERVED_SPECIMEN		PRESENT	6471630	1	54	354	9477065	2013	2117630	2117758	2117758	Chaetonymphon spinosissimum (Norman)	Nymphon tenellum (Sars, 1888)	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon tenellum	Chaetonymphon	spinosissimum	SPECIES	SYNONYM	NE						EUROPE		{}	1893.0			1893			['TAXON_MATCH_FUZZY', 'MODIFIED_DATE_INVALID', 'MULTIMEDIA_DATE_INVALID', 'INSTITUTION_MATCH_FUZZY', 'INSTITUTION_COLLECTION_MISMATCH']		2024-07-23T06:18:59.682+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': '2220767'}]	[{'type': 'StillImage', 'title': 'Zoology Accessions Register: Crustacea - Norman Collection: 1911: page 215', 'license': 'http://creativecommons.org/licenses/by/4.0/', 'rightsHolder': 'The Trustees of the Natural History Museum, London', 'identifier': 'https://data.nhm.ac.uk/media/3b6a643a-f669-48ab-8089-087d4e3d5ec1'}]	[]	[]	False				Pycnogonida	NO	[]	[]	EUROPE	Norway	EUROPE	2220767	1911.11.8.49127-49131	NHMUK		1057478515	ZOO	4e61fb9e-078f-4060-9240-93ed1ace51d7					1d808a7c-1f9e-4379-9616-edb749ecf10e							Trondheim Fjord		['17abcf75-2f1e-46dd-bf75-a5b21dd02655', '99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']													Animalia; Arthropoda; Chelicerata; Pycnogonida; Pantopoda; Nymphonidae											Europe; Norway								NHMUK:ecatalogue:2220767			"{""associatedMediaCount"": 1, ""barcode"": ""011146844"", ""catalogueDescription"": null, ""chondriteAchondrite"": null, ""chronostratigraphy"": null, ""clutchSize"": null, ""collectionKind"": null, ""collectionName"": ""Norman Collection"", ""commodity"": null, ""created"": 1309211382000, ""currentScientificName"": null, ""dateRegistered"": null, ""depositType"": null, ""determinationFiledAs"": null, ""determinationNames"": ""Chaetonymphon spinossisimum (Norman)"", ""determinationTypes"": null, ""donorName"": null, ""expedition"": null, ""exsiccata"": null, ""exsiccataNumber"": null, ""extractionMethod"": null, ""gbifID"": ""1057478515"", ""gbifIssue"": [""TAXON_MATCH_FUZZY""], ""identificationAsRegistered"": null, ""identificationDescription"": null, ""identificationOther"": null, ""identificationVariety"": null, ""kindOfCollection"": null, ""kindOfObject"": null, ""lithostratigraphy"": null, ""meteoriteClass"": null, ""meteoriteGroup"": null, ""meteoriteType"": null, ""mine"": null, ""mineralComplex"": null, ""observedWeight"": null, ""occurrence"": null, ""partType"": null, ""petrologySubtype"": null, ""petrologyType"": null, ""plantDescription"": null, ""populationCode"": null, ""preparationType"": null, ""preservative"": null, ""project"": null, ""recovery"": null, ""recoveryDate"": null, ""recoveryWeight"": null, ""registeredWeightUnit"": null, ""registrationCode"": ""CR12"", ""resuspendedIn"": null, ""setMark"": null, ""subDepartment"": ""LS Chelicerata and Myriapoda"", ""subfamily"": null, ""suborder"": null, ""superfamily"": null, ""texture"": null, ""totalVolume"": null, ""vessel"": null}"																											
1321320396	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:38:02.988+00:00	395	{}	PRESERVED_SPECIMEN	29.0	PRESENT	2117880	1	54	354	9477065	2013	2117630	2117758	2117758	Nymphon spinosissimum (Norman, 1894)	Nymphon tenellum (Sars, 1888)	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon tenellum	Nymphon	spinosissimum	SPECIES	SYNONYM	NE	42.925	-50.85					Newfoundland	{}	1885.0	6.0	23.0	1885-06-23	174.0	174.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_COORDINATE_MISMATCH', 'CONTINENT_INVALID', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2014-12-18T16:13:00.000+00:00	2024-07-02T12:38:02.988+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/3b61f6d28-0bd8-4850-9f36-fb7033eb10aa'}]	[]	[]	[]	False	United States Fish Commission	Hedgpeth, J. W.	WGS84	Pycnogonida	CA	[]	[]	NORTH_AMERICA	Canada	NORTH_AMERICA	http://n2t.net/ark:/65665/3b61f6d28-0bd8-4850-9f36-fb7033eb10aa	USNM 10977	USNM		1321320396	IZ	http://n2t.net/ark:/65665/3b61f6d28-0bd8-4850-9f36-fb7033eb10aa		861.0	0.0	North Atlantic Ocean	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	NMNH Extant Biology						Grand Banks, South of	USFC/A2429	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']		0174f5b3-da29-4967-b8dc-ce75ed53e35d	Alcohol (Ethanol)				urn:lsid:biocol.org:col:34871				2429		Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Nymphonidae	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6										North Atlantic Ocean, Canada, Newfoundland					Degrees Minutes Seconds																																	
1317641898	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:38:57.476+00:00	395	{}	PRESERVED_SPECIMEN	1.0	PRESENT	2117880	1	54	354	9477065	2013	2117630	2117758	2117758	Nymphon spinosissimum (Norman, 1894)	Nymphon tenellum (Sars, 1888)	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon tenellum	Nymphon	spinosissimum	SPECIES	SYNONYM	NE	44.5667	-56.6958					Newfoundland	{}	1885.0	7.0	4.0	1885-07-04	185.0	185.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2014-12-22T11:05:00.000+00:00	2024-07-02T12:38:57.476+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/3136dee8a-dda5-46ab-bbc2-f39c752e8f92'}]	[]	[]	[]	True	United States Fish Commission	Smith, S. I.	WGS84	Pycnogonida	CA	[]	[]	NORTH_AMERICA	Canada	NORTH_AMERICA	http://n2t.net/ark:/65665/3136dee8a-dda5-46ab-bbc2-f39c752e8f92	USNM 38305	USNM		1317641898	IZ	http://n2t.net/ark:/65665/3136dee8a-dda5-46ab-bbc2-f39c752e8f92		399.0	0.0	North Atlantic Ocean	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	NMNH Extant Biology						Cabot Strait, Between St. Pierre Bank and Banquereau	USFC/A2471	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']		0174f5b3-da29-4967-b8dc-ce75ed53e35d	Alcohol (Ethanol)				urn:lsid:biocol.org:col:34871				2471		Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Nymphonidae	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6										North Atlantic Ocean, Canada, Newfoundland					Degrees Minutes Seconds																																	
1319440396	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:37:27.685+00:00	395	{}	PRESERVED_SPECIMEN	5.0	PRESENT	2117758	1	54	354	9477065	2013	2117630	2117758	2117758	Nymphon tenellum (Sars, 1888)	Nymphon tenellum (Sars, 1888)	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon tenellum	Nymphon	tenellum	SPECIES	ACCEPTED	NE	41.7833	-65.625					Massachusetts	{}	1885.0	7.0	13.0	1885-07-13	194.0	194.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_COORDINATE_MISMATCH', 'CONTINENT_INVALID', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2014-12-22T14:51:00.000+00:00	2024-07-02T12:37:27.685+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/3630554ec-2bc1-420b-b0fd-02492cf5c399'}]	[]	[]	[]	False	United States Fish Commission	Hedgpeth, J. W.	WGS84	Pycnogonida	US	[]	[]	NORTH_AMERICA	United States of America	NORTH_AMERICA	http://n2t.net/ark:/65665/3630554ec-2bc1-420b-b0fd-02492cf5c399	USNM 10952	USNM		1319440396	IZ	http://n2t.net/ark:/65665/3630554ec-2bc1-420b-b0fd-02492cf5c399		1421.0	0.0	North Atlantic Ocean	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	NMNH Extant Biology						Between Georges and Browns Banks	USFC/A2528	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']		0174f5b3-da29-4967-b8dc-ce75ed53e35d	Alcohol (Ethanol)				urn:lsid:biocol.org:col:34871				2528		Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Nymphonidae	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6										North Atlantic Ocean, United States, Massachusetts					Degrees Minutes Seconds																																	
1319934366	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:37:34.236+00:00	395	{}	PRESERVED_SPECIMEN	5.0	PRESENT	2117880	1	54	354	9477065	2013	2117630	2117758	2117758	Nymphon spinosissimum (Norman, 1894)	Nymphon tenellum (Sars, 1888)	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon tenellum	Nymphon	spinosissimum	SPECIES	SYNONYM	NE	44.5667	-56.6958					Newfoundland	{}	1885.0	7.0	4.0	1885-07-04	185.0	185.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2014-12-22T11:05:00.000+00:00	2024-07-02T12:37:34.236+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/378da392c-2f2d-418d-9422-5a642a48f51f'}]	[]	[]	[]	True	United States Fish Commission	Smith, S. I.	WGS84	Pycnogonida	CA	[]	[]	NORTH_AMERICA	Canada	NORTH_AMERICA	http://n2t.net/ark:/65665/378da392c-2f2d-418d-9422-5a642a48f51f	USNM 10979	USNM		1319934366	IZ	http://n2t.net/ark:/65665/378da392c-2f2d-418d-9422-5a642a48f51f		399.0	0.0	North Atlantic Ocean	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	NMNH Extant Biology						Cabot Strait, Between St. Pierre Bank and Banquereau	USFC/A2471	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']		0174f5b3-da29-4967-b8dc-ce75ed53e35d	Alcohol (Ethanol)				urn:lsid:biocol.org:col:34871				2471		Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Nymphonidae	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6										North Atlantic Ocean, Canada, Newfoundland					Degrees Minutes Seconds																																	
1320590963	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:37:51.477+00:00	395	{}	PRESERVED_SPECIMEN	2.0	PRESENT	2117880	1	54	354	9477065	2013	2117630	2117758	2117758	Nymphon spinosissimum (Norman, 1894)	Nymphon tenellum (Sars, 1888)	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon tenellum	Nymphon	spinosissimum	SPECIES	SYNONYM	NE	44.4333	-57.1875					Nova Scotia	{}	1885.0	7.0	5.0	1885-07-05	186.0	186.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2014-12-22T11:56:00.000+00:00	2024-07-02T12:37:51.477+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/395e4fb36-8e97-48a0-960f-226e882bb18b'}]	[]	[]	[]	False	United States Fish Commission	Smith, S. I.	WGS84	Pycnogonida	CA	[]	[]	NORTH_AMERICA	Canada	NORTH_AMERICA	http://n2t.net/ark:/65665/395e4fb36-8e97-48a0-960f-226e882bb18b	USNM 10983	USNM		1320590963	IZ	http://n2t.net/ark:/65665/395e4fb36-8e97-48a0-960f-226e882bb18b		347.0	0.0	North Atlantic Ocean	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	NMNH Extant Biology						Banquereau, Eastern end of	USFC/A2486	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']		0174f5b3-da29-4967-b8dc-ce75ed53e35d	Alcohol (Ethanol)				urn:lsid:biocol.org:col:34871				2486		Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Nymphonidae	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6										North Atlantic Ocean, Canada, Nova Scotia					Degrees Minutes Seconds																																	
