key	datasetKey	publishingOrgKey	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	extensions	basisOfRecord	occurrenceStatus	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	decimalLatitude	decimalLongitude	depth	depthAccuracy	gadm	waterBody	year	month	day	eventDate	startDayOfYear	endDayOfYear	issues	lastInterpreted	license	isSequenced	identifiers	media	facts	relations	institutionKey	isInCluster	datasetName	samplingProtocol	geodeticDatum	class	countryCode	recordedByIDs	identifiedByIDs	gbifRegion	country	publishedByGbifRegion	eventID	identifier	catalogNumber	scientificNameID	institutionCode	footprintWKT	eventTime	locality	fieldNumber	gbifID	collectionCode	occurrenceID	networkKeys	collectionKey	recordedBy	identifiedBy	preparations	institutionID	verbatimDepth	ownerInstitutionCode	parentEventID	collectionID	organismQuantity	organismQuantityType	sampleSizeUnit	sampleSizeValue	samplingEffort	eventRemarks	fieldNotes	nameAccordingToID	individualCount	modified	associatedSequences	verbatimCoordinateSystem	datasetID	geologicalContextID	dateIdentified	coordinateUncertaintyInMeters	stateProvince	habitat	county	occurrenceRemarks	otherCatalogNumbers	verbatimIdentification	dynamicProperties	higherClassification	establishmentMeans	higherGeography	nomenclaturalCode	verbatimEventDate	verbatimLocality	language	type	georeferenceRemarks	typeStatus	acceptedNameUsage	continent	references	taxonConceptID	taxonID	sex
1056576862	7e380070-f762-11e1-a439-00145eb45e9a	19456090-b49a-11d8-abeb-b8a03c50a862	60277b56-f762-11e1-a439-00145eb45e9a	19456090-b49a-11d8-abeb-b8a03c50a862	GB	DWC_ARCHIVE	2024-07-23T03:26:56.939+00:00	2024-07-23T06:17:55.508+00:00	391	{'http://rs.gbif.org/terms/1.0/Multimedia': [{'http://purl.org/dc/terms/type': 'StillImage', 'http://purl.org/dc/terms/title': 'Zoology Accessions Register: Crustacea: 1935 - 1962: page 161', 'http://purl.org/dc/terms/created': '1187779477000', 'http://purl.org/dc/terms/license': 'http://creativecommons.org/licenses/by/4.0/', 'http://purl.org/dc/terms/rightsHolder': 'The Trustees of the Natural History Museum, London', 'http://purl.org/dc/terms/identifier': 'https://data.nhm.ac.uk/media/607869ad-a06d-4f1d-8144-7e5230dadb3a'}]}	PRESERVED_SPECIMEN	PRESENT	4338629	1	54	354	9477065	4338615	2118315	2118332	2118332	Ascorhynchus tridens Meinert, 1899	Ascorhynchus abyssi Sars, 1877	Animalia	Arthropoda	Pantopoda	Ascorhynchidae	Ascorhynchus	Ascorhynchus abyssi	Ascorhynchus	tridens	SPECIES	SYNONYM	NE					{}		1901.0	6.0	12.0	1901-06-12	163.0	163.0	['MODIFIED_DATE_INVALID', 'MULTIMEDIA_DATE_INVALID', 'INSTITUTION_MATCH_FUZZY', 'INSTITUTION_COLLECTION_MISMATCH']	2024-07-23T06:17:55.508+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': '1232663'}]	[{'type': 'StillImage', 'title': 'Zoology Accessions Register: Crustacea: 1935 - 1962: page 161', 'license': 'http://creativecommons.org/licenses/by/4.0/', 'rightsHolder': 'The Trustees of the Natural History Museum, London', 'identifier': 'https://data.nhm.ac.uk/media/607869ad-a06d-4f1d-8144-7e5230dadb3a'}]	[]	[]	1d808a7c-1f9e-4379-9616-edb749ecf10e	False				Pycnogonida		[]	[]			EUROPE		1232663	1956.10.10.413-414		NHMUK				112-113	1056576862	ZOO	a52946b7-4a0e-4fcd-9ca3-011144ab3308	['17abcf75-2f1e-46dd-bf75-a5b21dd02655', '99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']																														NHMUK:ecatalogue:1232663		"{""associatedMediaCount"": 1, ""barcode"": ""010983027"", ""catalogueDescription"": null, ""chondriteAchondrite"": null, ""chronostratigraphy"": null, ""clutchSize"": null, ""collectionKind"": null, ""collectionName"": null, ""commodity"": null, ""created"": 1295896692000, ""currentScientificName"": null, ""dateRegistered"": null, ""depositType"": null, ""determinationFiledAs"": null, ""determinationNames"": ""Ascorhynchus tridens Meinert, 1899"", ""determinationTypes"": null, ""donorName"": null, ""expedition"": ""Ingolf Expedition"", ""exsiccata"": null, ""exsiccataNumber"": null, ""extractionMethod"": null, ""gbifID"": ""1056576862"", ""gbifIssue"": null, ""identificationAsRegistered"": null, ""identificationDescription"": null, ""identificationOther"": null, ""identificationVariety"": null, ""kindOfCollection"": null, ""kindOfObject"": null, ""lithostratigraphy"": null, ""meteoriteClass"": null, ""meteoriteGroup"": null, ""meteoriteType"": null, ""mine"": null, ""mineralComplex"": null, ""observedWeight"": null, ""occurrence"": null, ""partType"": null, ""petrologySubtype"": null, ""petrologyType"": null, ""plantDescription"": null, ""populationCode"": null, ""preparationType"": null, ""preservative"": null, ""project"": null, ""recovery"": null, ""recoveryDate"": null, ""recoveryWeight"": null, ""registeredWeightUnit"": null, ""registrationCode"": ""CR03"", ""resuspendedIn"": null, ""setMark"": null, ""subDepartment"": ""LS Chelicerata and Myriapoda"", ""subfamily"": null, ""suborder"": null, ""superfamily"": null, ""texture"": null, ""totalVolume"": null, ""vessel"": null}"	Animalia; Arthropoda; Chelicerata; Pycnogonida; Pantopoda; Ascorhynchidae															
2274779524	717b3b87-0ebd-46b4-812b-4a29786798d9	d9ccac00-9bc7-11de-a329-b8a03c50a862	a957a663-2f17-415f-b1c8-5cf6398df8ed	2053a639-84c3-4be5-b8bc-96b6d88a976c	GB	EML	2024-04-28T14:44:53.352+00:00	2024-04-29T09:15:51.440+00:00	239	{}	PRESERVED_SPECIMEN	PRESENT	2118332	1	54	354	9477065	4338615	2118315	2118332	2118332	Ascorhynchus abyssi Sars, 1877	Ascorhynchus abyssi Sars, 1877	Animalia	Arthropoda	Pantopoda	Ascorhynchidae	Ascorhynchus	Ascorhynchus abyssi	Ascorhynchus	abyssi	SPECIES	ACCEPTED	NE					{}	Norwegian Sea	1900.0	8.0	27.0	1900-08-27	239.0	239.0	['INSTITUTION_MATCH_FUZZY', 'INSTITUTION_COLLECTION_MISMATCH']	2024-04-29T09:15:51.440+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'urn:catalog:UMZC:Vertebrates:I.49918'}]	[]	[]	[]	09a9f7bc-f3a3-4274-a7e9-d97b5f412697	False				Pycnogonida		[]	[]			EUROPE		urn:catalog:UMZC:Vertebrates:I.49918	I.49918		UMZC			Between Greenland & Jan Mayen		2274779524	Vertebrates	urn:catalog:UMZC:Vertebrates:I.49918	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']				(in spirit)	urn:lsid:biocol.org:col:34902				urn:lsid:biocol.org:col:34903									1.0	2014-04-12T00:00:00.000+00:00														ANIMALIA:ARTHROPODA:ARACHNIDA::EURYCIDIDAE:Ascorhynchus	native	;[Norwegian Sea];;;;;;	ICZN	1900 8 27	; [Norwegian Sea]; ; ; ; ; ; Between Greenland & Jan Mayen	en	PhysicalObject								
4078760759	70bf8d53-be76-4390-920a-300eee146141	f314b0b0-e3dc-11d9-8d81-b8a03c50a862	c4e83f8a-f24c-4573-a197-f085ca242917	64795dcb-ad74-41b3-95e5-cc52ba754776	NO	EML	2024-01-23T16:50:02.693+00:00	2024-01-26T11:58:16.712+00:00	17	{}	PRESERVED_SPECIMEN	PRESENT	2118332	1	54	354	9477065	4338615	2118315	2118332	2118332	Ascorhynchus abyssi Sars, 1877	Ascorhynchus abyssi Sars, 1877	Animalia	Arthropoda	Pantopoda	Ascorhynchidae	Ascorhynchus	Ascorhynchus abyssi	Ascorhynchus	abyssi	SPECIES	ACCEPTED	NE	75.2	3.3			{}		1878.0	7.0	19.0	1878-07-19	200.0	200.0	['COUNTRY_DERIVED_FROM_COORDINATES', 'INDIVIDUAL_COUNT_INVALID']	2024-01-26T11:58:16.712+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'urn:catalog:nhmo:F2258'}]	[]	[]	[]	a9ab29d6-f380-4193-967f-15a64abc09e7	False	Crustacea Collection at NHM (Oslo)		WGS84	Pycnogonida	SJ	[]	[]	EUROPE	Svalbard and Jan Mayen	EUROPE		urn:catalog:nhmo:F2258	F2258		UiO			75*12'N, 3*2'Ø		4078760759	ZMO-Crustacea	urn:catalog:nhmo:F2258		35701276-4341-4879-a5ba-b503de15e45b	Norske Nordhavs ekspedisjonen	Knaben, N.		https://ror.org/01xtthb56				urn:uuid:35701276-4341-4879-a5ba-b503de15e45b										2020-04-29T00:00:00.000+00:00					1961-01-01T00:00:00	10000.0							{Medium:Ethanol},{Expedition:Norske Nordhavs ekspedisjonen},{Station number:303}																
3302785527	060eecc9-75b0-4952-bb48-e400d3ad7771	689b40c4-ff31-4cd0-83a5-a7a828f1cd92	c4e83f8a-f24c-4573-a197-f085ca242917	64795dcb-ad74-41b3-95e5-cc52ba754776	NO	EML	2024-07-01T00:01:18.482+00:00	2024-07-01T00:01:27.899+00:00	187	{}	PRESERVED_SPECIMEN	PRESENT	2118332	1	54	354	9477065	4338615	2118315	2118332	2118332	Ascorhynchus abyssi Sars, 1877	Ascorhynchus abyssi Sars, 1877	Animalia	Arthropoda	Pantopoda	Ascorhynchidae	Ascorhynchus	Ascorhynchus abyssi	Ascorhynchus	abyssi	SPECIES	ACCEPTED	NE	75.2	3.0333			{}		1878.0	7.0	19.0	1878-07-19	200.0	200.0	['COUNTRY_DERIVED_FROM_COORDINATES', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-07-01T00:01:27.899+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'urn:catalog:TSZ:EVERT:Ch-551'}]	[]	[]	[]	41930fa9-e6da-4351-bc6e-59dfaca3be7d	False			WGS84	Pycnogonida	SJ	[]	[]	EUROPE	Svalbard and Jan Mayen	EUROPE		urn:catalog:TSZ:EVERT:Ch-551	Ch-551		TSZ			Smutthavet		3302785527	EVERT	urn:catalog:TSZ:EVERT:Ch-551	['17abcf75-2f1e-46dd-bf75-a5b21dd02655']	db9c8f41-0c88-465b-8f49-5e30583fe517		Nils Knaben	Ethanol	https://ror.org/00wge5k78				db9c8f41-0c88-465b-8f49-5e30583fe517									3.0	2021-02-03T00:00:00.000+00:00							Svalbard				CECDFE40-D6CD-0FA3-E053-A876F0814F62	Ascorhynchus abyssi										OR							
4078760757	70bf8d53-be76-4390-920a-300eee146141	f314b0b0-e3dc-11d9-8d81-b8a03c50a862	c4e83f8a-f24c-4573-a197-f085ca242917	64795dcb-ad74-41b3-95e5-cc52ba754776	NO	EML	2024-01-23T16:50:02.693+00:00	2024-01-26T11:58:16.711+00:00	17	{}	PRESERVED_SPECIMEN	PRESENT	2118332	1	54	354	9477065	4338615	2118315	2118332	2118332	Ascorhynchus abyssi Sars, 1877	Ascorhynchus abyssi Sars, 1877	Animalia	Arthropoda	Pantopoda	Ascorhynchidae	Ascorhynchus	Ascorhynchus abyssi	Ascorhynchus	abyssi	SPECIES	ACCEPTED	NE	77.96	5.16			{}		1878.0	8.0	10.0	1878-08-10	222.0	222.0	['COUNTRY_DERIVED_FROM_COORDINATES', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-01-26T11:58:16.711+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'urn:catalog:nhmo:F2256'}]	[]	[]	[]	a9ab29d6-f380-4193-967f-15a64abc09e7	False	Crustacea Collection at NHM (Oslo)		WGS84	Pycnogonida	SJ	[]	[]	EUROPE	Svalbard and Jan Mayen	EUROPE		urn:catalog:nhmo:F2256	F2256		UiO			77*58'N, 5*10'Ø		4078760757	ZMO-Crustacea	urn:catalog:nhmo:F2256		35701276-4341-4879-a5ba-b503de15e45b	Norske Nordhavs ekspedisjonen	Sars, Georg Ossian		https://ror.org/01xtthb56				urn:uuid:35701276-4341-4879-a5ba-b503de15e45b									6.0	2009-02-13T00:00:00.000+00:00						10000.0							{Medium:Ethanol},{Expedition:Norske Nordhavs ekspedisjonen},{Station number:353}																
4078760754	70bf8d53-be76-4390-920a-300eee146141	f314b0b0-e3dc-11d9-8d81-b8a03c50a862	c4e83f8a-f24c-4573-a197-f085ca242917	64795dcb-ad74-41b3-95e5-cc52ba754776	NO	EML	2024-01-23T16:50:02.693+00:00	2024-01-26T11:58:16.711+00:00	17	{}	PRESERVED_SPECIMEN	PRESENT	2118332	1	54	354	9477065	4338615	2118315	2118332	2118332	Ascorhynchus abyssi Sars, 1877	Ascorhynchus abyssi Sars, 1877	Animalia	Arthropoda	Pantopoda	Ascorhynchidae	Ascorhynchus	Ascorhynchus abyssi	Ascorhynchus	abyssi	SPECIES	ACCEPTED	NE	70.85	13.5			{}		1877.0	7.0	18.0	1877-07-18	199.0	199.0	['COUNTRY_DERIVED_FROM_COORDINATES', 'INDIVIDUAL_COUNT_INVALID']	2024-01-26T11:58:16.711+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'urn:catalog:nhmo:F2253'}]	[]	[]	[]	a9ab29d6-f380-4193-967f-15a64abc09e7	False	Crustacea Collection at NHM (Oslo)		WGS84	Pycnogonida	NO	[]	[]	EUROPE	Norway	EUROPE		urn:catalog:nhmo:F2253	F2253		UiO			70*51'N, 13*3'Ø		4078760754	ZMO-Crustacea	urn:catalog:nhmo:F2253		35701276-4341-4879-a5ba-b503de15e45b	Norske Nordhavs ekspedisjonen	Sars, Georg Ossian		https://ror.org/01xtthb56				urn:uuid:35701276-4341-4879-a5ba-b503de15e45b										2013-10-25T00:00:00.000+00:00						10000.0							{Medium:Ethanol},{Expedition:Norske Nordhavs ekspedisjonen},{Station number:205}																
4078760755	70bf8d53-be76-4390-920a-300eee146141	f314b0b0-e3dc-11d9-8d81-b8a03c50a862	c4e83f8a-f24c-4573-a197-f085ca242917	64795dcb-ad74-41b3-95e5-cc52ba754776	NO	EML	2024-01-23T16:50:02.693+00:00	2024-01-26T11:58:16.710+00:00	17	{}	PRESERVED_SPECIMEN	PRESENT	2118332	1	54	354	9477065	4338615	2118315	2118332	2118332	Ascorhynchus abyssi Sars, 1877	Ascorhynchus abyssi Sars, 1877	Animalia	Arthropoda	Pantopoda	Ascorhynchidae	Ascorhynchus	Ascorhynchus abyssi	Ascorhynchus	abyssi	SPECIES	ACCEPTED	NE	63.28	-1.45	1977.0	0.0	{}		1876.0	7.0	5.0	1876-07-05	187.0	187.0	['COUNTRY_DERIVED_FROM_COORDINATES', 'INDIVIDUAL_COUNT_INVALID']	2024-01-26T11:58:16.710+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'urn:catalog:nhmo:F2254'}]	[]	[]	[]	a9ab29d6-f380-4193-967f-15a64abc09e7	False	Crustacea Collection at NHM (Oslo)		WGS84	Pycnogonida	FO	[]	[]	EUROPE	Faroe Islands	EUROPE		urn:catalog:nhmo:F2254	F2254		UiO			63*17'N, 1*27'V		4078760755	ZMO-Crustacea	urn:catalog:nhmo:F2254		35701276-4341-4879-a5ba-b503de15e45b	Norske Nordhavs ekspedisjonen	Sars, Georg Ossian		https://ror.org/01xtthb56				urn:uuid:35701276-4341-4879-a5ba-b503de15e45b										2010-03-26T00:00:00.000+00:00						10000.0							{Medium:Ethanol},{Expedition:Norske Nordhavs ekspedisjonen},{Station number:35}																
4078760756	70bf8d53-be76-4390-920a-300eee146141	f314b0b0-e3dc-11d9-8d81-b8a03c50a862	c4e83f8a-f24c-4573-a197-f085ca242917	64795dcb-ad74-41b3-95e5-cc52ba754776	NO	EML	2024-01-23T16:50:02.693+00:00	2024-01-26T11:58:16.710+00:00	17	{}	PRESERVED_SPECIMEN	PRESENT	2118332	1	54	354	9477065	4338615	2118315	2118332	2118332	Ascorhynchus abyssi Sars, 1877	Ascorhynchus abyssi Sars, 1877	Animalia	Arthropoda	Pantopoda	Ascorhynchidae	Ascorhynchus	Ascorhynchus abyssi	Ascorhynchus	abyssi	SPECIES	ACCEPTED	NE	63.28	-1.45	1977.0	0.0	{}		1876.0	7.0	5.0	1876-07-05	187.0	187.0	['COUNTRY_DERIVED_FROM_COORDINATES', 'INDIVIDUAL_COUNT_INVALID']	2024-01-26T11:58:16.710+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'urn:catalog:nhmo:F2255'}]	[]	[]	[]	a9ab29d6-f380-4193-967f-15a64abc09e7	False	Crustacea Collection at NHM (Oslo)		WGS84	Pycnogonida	FO	[]	[]	EUROPE	Faroe Islands	EUROPE		urn:catalog:nhmo:F2255	F2255		UiO			63*17'N, 1*27'V		4078760756	ZMO-Crustacea	urn:catalog:nhmo:F2255		35701276-4341-4879-a5ba-b503de15e45b	Norske Nordhavs ekspedisjonen	Sars, Georg Ossian		https://ror.org/01xtthb56				urn:uuid:35701276-4341-4879-a5ba-b503de15e45b										2010-03-26T00:00:00.000+00:00						10000.0							{Medium:Ethanol},{Expedition:Norske Nordhavs ekspedisjonen},{Station number:35}																
4078760740	70bf8d53-be76-4390-920a-300eee146141	f314b0b0-e3dc-11d9-8d81-b8a03c50a862	c4e83f8a-f24c-4573-a197-f085ca242917	64795dcb-ad74-41b3-95e5-cc52ba754776	NO	EML	2024-01-23T16:50:02.693+00:00	2024-01-26T11:58:16.707+00:00	17	{}	PRESERVED_SPECIMEN	PRESENT	2118332	1	54	354	9477065	4338615	2118315	2118332	2118332	Ascorhynchus abyssi Sars, 1877	Ascorhynchus abyssi Sars, 1877	Animalia	Arthropoda	Pantopoda	Ascorhynchidae	Ascorhynchus	Ascorhynchus abyssi	Ascorhynchus	abyssi	SPECIES	ACCEPTED	NE	65.21	0.55	2814.0	0.0	{}		1876.0	8.0	10.0	1876-08-10	223.0	223.0	['INDIVIDUAL_COUNT_INVALID']	2024-01-26T11:58:16.707+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'urn:catalog:nhmo:F2252'}]	[]	[]	[]	a9ab29d6-f380-4193-967f-15a64abc09e7	False	Crustacea Collection at NHM (Oslo)		WGS84	Pycnogonida		[]	[]			EUROPE		urn:catalog:nhmo:F2252	F2252		UiO			65*13'N, 0'33'Ø		4078760740	ZMO-Crustacea	urn:catalog:nhmo:F2252		35701276-4341-4879-a5ba-b503de15e45b	Norske Nordhavs ekspedisjonen	Sars, Georg Ossian		https://ror.org/01xtthb56				urn:uuid:35701276-4341-4879-a5ba-b503de15e45b										2013-10-25T00:00:00.000+00:00						10000.0							{Medium:Ethanol},{Expedition:Norske Nordhavs ekspedisjonen},{Station number:53}																
2012925783	58fc397b-eee4-4138-8a5f-50f9dfb00216	2e7df380-8356-4533-bcb3-5459e23c794e	7b21b165-f4b0-4be4-b7dd-c2cbfc9c28a3	2e7df380-8356-4533-bcb3-5459e23c794e	DK	DWC_ARCHIVE	2024-07-21T09:59:22.110+00:00	2024-07-21T10:23:30.759+00:00	275	{'http://rs.gbif.org/terms/1.0/Reference': [{'http://purl.org/dc/terms/creator': 'Meinert, F', 'http://purl.org/dc/terms/date': '1899', 'http://purl.org/dc/terms/source': 'The Danish Ingolf-Expedition', 'http://purl.org/dc/terms/title': 'Pycnogonidae'}], 'http://rs.tdwg.org/dwc/terms/Identification': [{'http://rs.tdwg.org/dwc/terms/typeStatus': 'syntype', 'http://rs.tdwg.org/dwc/terms/identificationVerificationStatus': '1', 'http://rs.tdwg.org/dwc/terms/identificationID': '88cc1636-b83c-d797-3fc7-0d00ee5d3f8c', 'http://rs.tdwg.org/dwc/terms/scientificName': 'Ascorhynchus tridens Meinert, 1899'}]}	PRESERVED_SPECIMEN	PRESENT	4338629	1	54	354	9477065	4338615	2118315	2118332	2118332	Ascorhynchus tridens Meinert, 1899	Ascorhynchus abyssi Sars, 1877	Animalia	Arthropoda	Pantopoda	Ascorhynchidae	Ascorhynchus	Ascorhynchus abyssi	Ascorhynchus	tridens	SPECIES	SYNONYM	NE					{}								[]	2024-07-21T10:23:30.759+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '0fc0ac59-9831-43d6-8ba4-337905432f71'}]	[]	[]	[]	68fcaba0-61fe-4e78-a460-4f37654d025d	True	Natural History Museum Denmark Invertebrate Zoology			Pycnogonida		[]	[]			EUROPE		0fc0ac59-9831-43d6-8ba4-337905432f71	NHMD110708		NHMD			Norwegian Sea, depth unknown		2012925783	IV	0fc0ac59-9831-43d6-8ba4-337905432f71	['17abcf75-2f1e-46dd-bf75-a5b21dd02655']	e4cac6b7-41e4-404d-b9b2-ea507703f671			various	http://grbio.org/cool/mci8-ehqk														2016-10-11T00:00:00.000+00:00										MKB06: Was not found. Type status checked 2003-2011, but may need reconfirmation. Danish Ingolf-Expedition 3A, 1: 1-71. Labelled with correct number Mar. 2012.	PYC-008432					Arctic							SYNTYPE	Ascorhynchus tridens					
1057474673	7e380070-f762-11e1-a439-00145eb45e9a	19456090-b49a-11d8-abeb-b8a03c50a862	60277b56-f762-11e1-a439-00145eb45e9a	19456090-b49a-11d8-abeb-b8a03c50a862	GB	DWC_ARCHIVE	2024-07-23T03:26:56.939+00:00	2024-07-23T06:17:53.432+00:00	391	{'http://rs.gbif.org/terms/1.0/Multimedia': [{'http://purl.org/dc/terms/type': 'StillImage', 'http://purl.org/dc/terms/title': 'Zoology Accessions Register: Crustacea: 1876 - 1905: page 131', 'http://purl.org/dc/terms/created': '1187777155000', 'http://purl.org/dc/terms/license': 'http://creativecommons.org/licenses/by/4.0/', 'http://purl.org/dc/terms/rightsHolder': 'The Trustees of the Natural History Museum, London', 'http://purl.org/dc/terms/identifier': 'https://data.nhm.ac.uk/media/a01513a1-bbfd-4a76-afb6-8d417ac21e51'}]}	PRESERVED_SPECIMEN	PRESENT	2118332	1	54	354	9477065	4338615	2118315	2118332	2118332	Ascorhynchus abyssi Sars, 1877	Ascorhynchus abyssi Sars, 1877	Animalia	Arthropoda	Pantopoda	Ascorhynchidae	Ascorhynchus	Ascorhynchus abyssi	Ascorhynchus	abyssi	SPECIES	ACCEPTED	NE					{}								['MODIFIED_DATE_INVALID', 'MULTIMEDIA_DATE_INVALID', 'INSTITUTION_MATCH_FUZZY', 'INSTITUTION_COLLECTION_MISMATCH']	2024-07-23T06:17:53.432+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': '1196223'}]	[{'type': 'StillImage', 'title': 'Zoology Accessions Register: Crustacea: 1876 - 1905: page 131', 'license': 'http://creativecommons.org/licenses/by/4.0/', 'rightsHolder': 'The Trustees of the Natural History Museum, London', 'identifier': 'https://data.nhm.ac.uk/media/a01513a1-bbfd-4a76-afb6-8d417ac21e51'}]	[]	[]	1d808a7c-1f9e-4379-9616-edb749ecf10e	False				Pycnogonida		[]	[]			EUROPE		1196223	1890.12.1.59-79		NHMUK			Spitzbergen		1057474673	ZOO	e217ba70-5c86-4e06-bef0-eed0b76080fe	['17abcf75-2f1e-46dd-bf75-a5b21dd02655', '99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']																														NHMUK:ecatalogue:1196223		"{""associatedMediaCount"": 1, ""barcode"": ""011047895"", ""catalogueDescription"": null, ""chondriteAchondrite"": null, ""chronostratigraphy"": null, ""clutchSize"": null, ""collectionKind"": null, ""collectionName"": null, ""commodity"": null, ""created"": 1294345195000, ""currentScientificName"": null, ""dateRegistered"": null, ""depositType"": null, ""determinationFiledAs"": null, ""determinationNames"": ""Ascorhynchus abyssi Sars, 1877"", ""determinationTypes"": null, ""donorName"": ""Christiania Museum"", ""expedition"": null, ""exsiccata"": null, ""exsiccataNumber"": null, ""extractionMethod"": null, ""gbifID"": ""1057474673"", ""gbifIssue"": null, ""identificationAsRegistered"": null, ""identificationDescription"": null, ""identificationOther"": null, ""identificationVariety"": null, ""kindOfCollection"": ""wet"", ""kindOfObject"": null, ""lithostratigraphy"": null, ""meteoriteClass"": null, ""meteoriteGroup"": null, ""meteoriteType"": null, ""mine"": null, ""mineralComplex"": null, ""observedWeight"": null, ""occurrence"": null, ""partType"": null, ""petrologySubtype"": null, ""petrologyType"": null, ""plantDescription"": null, ""populationCode"": null, ""preparationType"": null, ""preservative"": null, ""project"": null, ""recovery"": null, ""recoveryDate"": null, ""recoveryWeight"": null, ""registeredWeightUnit"": null, ""registrationCode"": null, ""resuspendedIn"": null, ""setMark"": null, ""subDepartment"": ""LS Chelicerata and Myriapoda"", ""subfamily"": null, ""suborder"": null, ""superfamily"": null, ""texture"": null, ""totalVolume"": null, ""vessel"": null}"	Animalia; Arthropoda; Chelicerata; Pycnogonida; Pantopoda; Aschorhynchidae															
