key	datasetKey	publishingOrgKey	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	extensions	basisOfRecord	individualCount	occurrenceStatus	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	decimalLatitude	decimalLongitude	stateProvince	gadm	year	month	day	eventDate	startDayOfYear	endDayOfYear	issues	lastInterpreted	references	license	isSequenced	identifiers	media	facts	relations	isInCluster	recordedBy	geodeticDatum	class	recordedByIDs	identifiedByIDs	publishedByGbifRegion	identifier	combinationAuthors	verbatimScientificName	locality	gbifID	occurrenceID	http://unknown.org/verbatimLabel	taxonID	combinationYear	http://unknown.org/canonicalName	sex	institutionKey	catalogNumber	institutionCode	canonicalName	networkKeys	depth	depthAccuracy	continent	higherGeography	georeferencedBy	modified	identifiedBy	preparations	samplingProtocol	countryCode	gbifRegion	country	rightsHolder	eventID	institutionID	nomenclaturalCode	georeferenceProtocol	http://unknown.org/taxonRankID	fieldNumber	collectionCode	language	type	locationID	taxonConceptID	ownerInstitutionCode	http://unknown.org/species	higherClassification	georeferenceSources	projectId	programmeAcronym	waterBody	datasetName	scientificNameID	dateIdentified	elevation	elevationAccuracy	datasetID	verbatimSRS	verbatimCoordinateSystem	county	occurrenceRemarks	verbatimEventDate	collectionKey	collectionID	coordinatePrecision	coordinateUncertaintyInMeters	otherCatalogNumbers	acceptedNameUsage	dynamicProperties	verbatimLocality	locationRemarks	nameAccordingTo	habitat	verbatimDepth	lifeStage	georeferenceRemarks	eventRemarks	island	disposition	accessRights	verbatimTaxonRank	typeStatus	http://unknown.org/occurrenceDetails	distanceFromCentroidInMeters	originalNameUsage	identificationVerificationStatus	namePublishedInYear	bibliographicCitation	parentNameUsage	identificationID	http://unknown.org/language	associatedReferences	http://unknown.org/orders	fieldNotes
1272747130	39905320-6c8a-11de-8226-b8a03c50a862	4cff2aca-5ce5-4028-88e6-d79b6449173a	19893c10-381e-4534-9bb8-6c37d03ad29e	3c5e4331-7f2f-4a8d-aa56-81ece7014fc8	AU	DWC_ARCHIVE	2024-07-02T04:21:32.799+00:00	2024-07-02T06:37:29.458+00:00	381	{}	PRESERVED_SPECIMEN	1.0	PRESENT	2117982	1	54	354	9477065	2011	2117981	2117982	2117982	Pigrogromitus timsanus Calman, 1927	Pigrogromitus timsanus Calman, 1927	Animalia	Arthropoda	Pantopoda	Callipallenidae	Pigrogromitus	Pigrogromitus timsanus	Pigrogromitus	timsanus	SPECIES	ACCEPTED	NE	-23.85	151.27	Queensland	{'level0': {'gid': 'AUS', 'name': 'Australia'}, 'level1': {'gid': 'AUS.7_1', 'name': 'Queensland'}, 'level2': {'gid': 'AUS.7.27_1', 'name': 'Gladstone'}}							['CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED', 'INSTITUTION_COLLECTION_MISMATCH']	2024-07-02T06:37:29.458+00:00		http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': '6ab5db85-f0a1-4757-9731-4d1b8879c33e'}]	[]	[]	[]	False	Queensland Electricity Generation Board	WGS84	Pycnogonida	[]	[]	OCEANIA	6ab5db85-f0a1-4757-9731-4d1b8879c33e			Gladstone, Calliope River	1272747130	6ab5db85-f0a1-4757-9731-4d1b8879c33e						22c8fe88-400b-4e8a-92cd-f1c76683f5ba	J5256	NMV		['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']			OCEANIA	Australia|Queensland		2019-10-25T16:19:00.000+00:00	D A. Staples - Museum Victoria (Sciences)	Wet|ethanol 70%		AU	OCEANIA	Australia	Museums Victoria		urn:lsid:biocol.org:col:34978	ICZN		7000		Invertebrates	en	PhysicalObject		https://biodiversity.org.au/afd/taxa/edd9f8e8-c2e2-4c67-b667-6f84cb733fb7	NMV	Pigrogromitus timsanus	Arthropoda | Chelicerata | Pycnogonida | Callipallenidae							1981-01-01T00:00:00																Gladstone, Calliope River																								
1272747190	39905320-6c8a-11de-8226-b8a03c50a862	4cff2aca-5ce5-4028-88e6-d79b6449173a	19893c10-381e-4534-9bb8-6c37d03ad29e	3c5e4331-7f2f-4a8d-aa56-81ece7014fc8	AU	DWC_ARCHIVE	2024-07-02T04:21:32.799+00:00	2024-07-02T06:37:30.967+00:00	381	{}	PRESERVED_SPECIMEN	1.0	PRESENT	2117982	1	54	354	9477065	2011	2117981	2117982	2117982	Pigrogromitus timsanus Calman, 1927	Pigrogromitus timsanus Calman, 1927	Animalia	Arthropoda	Pantopoda	Callipallenidae	Pigrogromitus	Pigrogromitus timsanus	Pigrogromitus	timsanus	SPECIES	ACCEPTED	NE	-23.85	151.27	Queensland	{'level0': {'gid': 'AUS', 'name': 'Australia'}, 'level1': {'gid': 'AUS.7_1', 'name': 'Queensland'}, 'level2': {'gid': 'AUS.7.27_1', 'name': 'Gladstone'}}							['CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED', 'INSTITUTION_COLLECTION_MISMATCH']	2024-07-02T06:37:30.967+00:00		http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': '6e593d41-3ea6-4c24-ae8d-9f7b5d323e57'}]	[]	[]	[]	False	Queensland Electricity Generation Board	WGS84	Pycnogonida	[]	[]	OCEANIA	6e593d41-3ea6-4c24-ae8d-9f7b5d323e57			Gladstone, Calliope River	1272747190	6e593d41-3ea6-4c24-ae8d-9f7b5d323e57						22c8fe88-400b-4e8a-92cd-f1c76683f5ba	J5262	NMV		['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']			OCEANIA	Australia|Queensland		2019-10-25T16:17:00.000+00:00	D A. Staples - Museum Victoria (Sciences)	Wet|ethanol 70%		AU	OCEANIA	Australia	Museums Victoria		urn:lsid:biocol.org:col:34978	ICZN		7000		Invertebrates	en	PhysicalObject		https://biodiversity.org.au/afd/taxa/edd9f8e8-c2e2-4c67-b667-6f84cb733fb7	NMV	Pigrogromitus timsanus	Arthropoda | Chelicerata | Pycnogonida | Callipallenidae							1981-01-01T00:00:00																Gladstone, Calliope River																								
1272747030	39905320-6c8a-11de-8226-b8a03c50a862	4cff2aca-5ce5-4028-88e6-d79b6449173a	19893c10-381e-4534-9bb8-6c37d03ad29e	3c5e4331-7f2f-4a8d-aa56-81ece7014fc8	AU	DWC_ARCHIVE	2024-07-02T04:21:32.799+00:00	2024-07-02T06:37:35.294+00:00	381	{}	PRESERVED_SPECIMEN	1.0	PRESENT	2117982	1	54	354	9477065	2011	2117981	2117982	2117982	Pigrogromitus timsanus Calman, 1927	Pigrogromitus timsanus Calman, 1927	Animalia	Arthropoda	Pantopoda	Callipallenidae	Pigrogromitus	Pigrogromitus timsanus	Pigrogromitus	timsanus	SPECIES	ACCEPTED	NE	-23.85	151.27	Queensland	{'level0': {'gid': 'AUS', 'name': 'Australia'}, 'level1': {'gid': 'AUS.7_1', 'name': 'Queensland'}, 'level2': {'gid': 'AUS.7.27_1', 'name': 'Gladstone'}}							['CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED', 'INSTITUTION_COLLECTION_MISMATCH']	2024-07-02T06:37:35.294+00:00		http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': '7288abde-0dd6-4f51-8810-e6b094f2f57e'}]	[]	[]	[]	False	Queensland Electricity Generation Board	WGS84	Pycnogonida	[]	[]	OCEANIA	7288abde-0dd6-4f51-8810-e6b094f2f57e			Gladstone, Calliope River	1272747030	7288abde-0dd6-4f51-8810-e6b094f2f57e						22c8fe88-400b-4e8a-92cd-f1c76683f5ba	J5247	NMV		['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']			OCEANIA	Australia|Queensland		2019-10-25T16:16:00.000+00:00	D A. Staples - Museum Victoria (Sciences)	Wet|ethanol 70%		AU	OCEANIA	Australia	Museums Victoria		urn:lsid:biocol.org:col:34978	ICZN		7000		Invertebrates	en	PhysicalObject		https://biodiversity.org.au/afd/taxa/edd9f8e8-c2e2-4c67-b667-6f84cb733fb7	NMV	Pigrogromitus timsanus	Arthropoda | Chelicerata | Pycnogonida | Callipallenidae							1981-01-01T00:00:00																Gladstone, Calliope River																								
1272747261	39905320-6c8a-11de-8226-b8a03c50a862	4cff2aca-5ce5-4028-88e6-d79b6449173a	19893c10-381e-4534-9bb8-6c37d03ad29e	3c5e4331-7f2f-4a8d-aa56-81ece7014fc8	AU	DWC_ARCHIVE	2024-07-02T04:21:32.799+00:00	2024-07-02T06:37:33.901+00:00	381	{}	PRESERVED_SPECIMEN	10.0	PRESENT	2117982	1	54	354	9477065	2011	2117981	2117982	2117982	Pigrogromitus timsanus Calman, 1927	Pigrogromitus timsanus Calman, 1927	Animalia	Arthropoda	Pantopoda	Callipallenidae	Pigrogromitus	Pigrogromitus timsanus	Pigrogromitus	timsanus	SPECIES	ACCEPTED	NE	-23.85	151.27	Queensland	{'level0': {'gid': 'AUS', 'name': 'Australia'}, 'level1': {'gid': 'AUS.7_1', 'name': 'Queensland'}, 'level2': {'gid': 'AUS.7.27_1', 'name': 'Gladstone'}}							['CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED', 'INSTITUTION_COLLECTION_MISMATCH']	2024-07-02T06:37:33.901+00:00		http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': '73a029b8-c0fa-4d24-998e-f14cccc2a3b0'}]	[]	[]	[]	False	Queensland Electricity Generation Board	WGS84	Pycnogonida	[]	[]	OCEANIA	73a029b8-c0fa-4d24-998e-f14cccc2a3b0			Gladstone, Calliope River	1272747261	73a029b8-c0fa-4d24-998e-f14cccc2a3b0						22c8fe88-400b-4e8a-92cd-f1c76683f5ba	J5260	NMV		['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']			OCEANIA	Australia|Queensland		2019-10-25T16:17:00.000+00:00	D A. Staples - Museum Victoria (Sciences)	Wet|ethanol 70%		AU	OCEANIA	Australia	Museums Victoria		urn:lsid:biocol.org:col:34978	ICZN		7000		Invertebrates	en	PhysicalObject		https://biodiversity.org.au/afd/taxa/edd9f8e8-c2e2-4c67-b667-6f84cb733fb7	NMV	Pigrogromitus timsanus	Arthropoda | Chelicerata | Pycnogonida | Callipallenidae							1981-01-01T00:00:00																Gladstone, Calliope River																								
3846946513	6ed43f52-25d1-4d56-a821-63a8564b81f6	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	e44d0fd7-0edf-477f-aa82-50a81836ab46	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	FR	DWC_ARCHIVE	2024-01-23T18:06:52.356+00:00	2024-01-26T10:23:26.274+00:00	20	{}	HUMAN_OBSERVATION		PRESENT	2117982	1	54	354	9477065	2011	2117981	2117982	2117982	Pigrogromitus timsanus Calman, 1927	Pigrogromitus timsanus Calman, 1927	Animalia	Arthropoda	Pantopoda	Callipallenidae	Pigrogromitus	Pigrogromitus timsanus	Pigrogromitus	timsanus	SPECIES	ACCEPTED	NE				{}							['COUNTRY_MISMATCH', 'CONTINENT_DERIVED_FROM_COUNTRY', 'TAXON_MATCH_TAXON_ID_IGNORED']	2024-01-26T10:23:26.274+00:00		http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '7c4e9017-b8a9-4380-b0ec-bc3c8a2b3b79'}]	[]	[]	[]	False			Pycnogonida	[]	[]	EUROPE	7c4e9017-b8a9-4380-b0ec-bc3c8a2b3b79				3846946513	7c4e9017-b8a9-4380-b0ec-bc3c8a2b3b79		381746											OCEANIA							NC	OCEANIA	New Caledonia		7c4e9017-b8a9-4380-b0ec-bc3c8a2b3b79																							B6BB40E7-FCE6-5E23-E053-5014A8C0B867			Province Nord|Province Sud|Îles Loyauté												Gargominy O (2021). TAXREF. Version 4.7. UMS PatriNat (OFB-CNRS-MNHN), Paris. Checklist dataset https://doi.org/10.15468/vqueam accessed via GBIF.org on 2021-06-28.													Pigrogromitus timsanus Calman, 1927	Invalid								
1090294994	b929f23d-290f-4e85-8f17-764c55b3b284	90cc71b0-055b-11d8-b84e-b8a03c50a862	a957a663-2f17-415f-b1c8-5cf6398df8ed	2053a639-84c3-4be5-b8bc-96b6d88a976c	US	EML	2024-03-22T15:54:55.313+00:00	2024-03-22T16:08:18.132+00:00	336	{}	PRESERVED_SPECIMEN	1.0	PRESENT	2117982	1	54	354	9477065	2011	2117981	2117982	2117982	Pigrogromitus timsanus Calman, 1927	Pigrogromitus timsanus Calman, 1927	Animalia	Arthropoda	Pantopoda	Callipallenidae	Pigrogromitus	Pigrogromitus timsanus	Pigrogromitus	timsanus	SPECIES	ACCEPTED	NE				{}							['OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT', 'INSTITUTION_MATCH_FUZZY', 'COLLECTION_MATCH_FUZZY']	2024-03-22T16:08:18.132+00:00		http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': '8b15a178-78be-4679-905e-9909fdad0870'}]	[]	[]	[]	False			Pycnogonida	[]	[]	NORTH_AMERICA	8b15a178-78be-4679-905e-9909fdad0870			Waikiki	1090294994	8b15a178-78be-4679-905e-9909fdad0870						fdee1b94-e933-4a6e-9a85-05cc39a085a6	12899	BPBM		['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']						2006-05-19T00:00:00.000+00:00	C. A. Child	1 alcoholic		US	NORTH_AMERICA	United States of America	Bernice Pauahi Bishop Museum			ICZN				S	en	PhysicalObject			BPBM						Pacific Ocean	Bishop Museum Marine Invertebrates Specimens										23 January 2001	28544472-b10d-4071-969a-16da31c43e72							Pacific Ocean; North Subtropical Oceania; Hawaiian Islands; Oahu; Waikiki								Oahu	in collection	http://www.vertnet.org/resources/norms.html	Species													
1272747292	39905320-6c8a-11de-8226-b8a03c50a862	4cff2aca-5ce5-4028-88e6-d79b6449173a	19893c10-381e-4534-9bb8-6c37d03ad29e	3c5e4331-7f2f-4a8d-aa56-81ece7014fc8	AU	DWC_ARCHIVE	2024-07-02T04:21:32.799+00:00	2024-07-02T06:37:34.389+00:00	381	{}	PRESERVED_SPECIMEN	1.0	PRESENT	2117982	1	54	354	9477065	2011	2117981	2117982	2117982	Pigrogromitus timsanus Calman, 1927	Pigrogromitus timsanus Calman, 1927	Animalia	Arthropoda	Pantopoda	Callipallenidae	Pigrogromitus	Pigrogromitus timsanus	Pigrogromitus	timsanus	SPECIES	ACCEPTED	NE	-23.85	151.27	Queensland	{'level0': {'gid': 'AUS', 'name': 'Australia'}, 'level1': {'gid': 'AUS.7_1', 'name': 'Queensland'}, 'level2': {'gid': 'AUS.7.27_1', 'name': 'Gladstone'}}							['CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED', 'INSTITUTION_COLLECTION_MISMATCH']	2024-07-02T06:37:34.389+00:00		http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': '8f4583ed-d28e-464e-be4f-e86b8d3f9bad'}]	[]	[]	[]	False	Queensland Electricity Generation Board	WGS84	Pycnogonida	[]	[]	OCEANIA	8f4583ed-d28e-464e-be4f-e86b8d3f9bad			Gladstone, Calliope River	1272747292	8f4583ed-d28e-464e-be4f-e86b8d3f9bad						22c8fe88-400b-4e8a-92cd-f1c76683f5ba	J5270	NMV		['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']			OCEANIA	Australia|Queensland		2019-10-25T16:17:00.000+00:00	D A. Staples - Museum Victoria (Sciences)	Wet|ethanol 70%		AU	OCEANIA	Australia	Museums Victoria		urn:lsid:biocol.org:col:34978	ICZN		7000		Invertebrates	en	PhysicalObject		https://biodiversity.org.au/afd/taxa/edd9f8e8-c2e2-4c67-b667-6f84cb733fb7	NMV	Pigrogromitus timsanus	Arthropoda | Chelicerata | Pycnogonida | Callipallenidae							1981-01-01T00:00:00																Gladstone, Calliope River																								
1272747136	39905320-6c8a-11de-8226-b8a03c50a862	4cff2aca-5ce5-4028-88e6-d79b6449173a	19893c10-381e-4534-9bb8-6c37d03ad29e	3c5e4331-7f2f-4a8d-aa56-81ece7014fc8	AU	DWC_ARCHIVE	2024-07-02T04:21:32.799+00:00	2024-07-02T06:37:31.049+00:00	381	{}	PRESERVED_SPECIMEN	4.0	PRESENT	2117982	1	54	354	9477065	2011	2117981	2117982	2117982	Pigrogromitus timsanus Calman, 1927	Pigrogromitus timsanus Calman, 1927	Animalia	Arthropoda	Pantopoda	Callipallenidae	Pigrogromitus	Pigrogromitus timsanus	Pigrogromitus	timsanus	SPECIES	ACCEPTED	NE	-23.85	151.27	Queensland	{'level0': {'gid': 'AUS', 'name': 'Australia'}, 'level1': {'gid': 'AUS.7_1', 'name': 'Queensland'}, 'level2': {'gid': 'AUS.7.27_1', 'name': 'Gladstone'}}							['CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED', 'INSTITUTION_COLLECTION_MISMATCH']	2024-07-02T06:37:31.049+00:00		http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': '957acb53-7912-42c0-85ab-1e5ef2833734'}]	[]	[]	[]	False	Queensland Electricity Generation Board	WGS84	Pycnogonida	[]	[]	OCEANIA	957acb53-7912-42c0-85ab-1e5ef2833734			Gladstone, Calliope River	1272747136	957acb53-7912-42c0-85ab-1e5ef2833734						22c8fe88-400b-4e8a-92cd-f1c76683f5ba	J5250	NMV		['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']			OCEANIA	Australia|Queensland		2019-10-25T16:16:00.000+00:00	D A. Staples - Museum Victoria (Sciences)	Wet|ethanol 70%		AU	OCEANIA	Australia	Museums Victoria		urn:lsid:biocol.org:col:34978	ICZN		7000		Invertebrates	en	PhysicalObject		https://biodiversity.org.au/afd/taxa/edd9f8e8-c2e2-4c67-b667-6f84cb733fb7	NMV	Pigrogromitus timsanus	Arthropoda | Chelicerata | Pycnogonida | Callipallenidae							1981-01-01T00:00:00																Gladstone, Calliope River																								
1272747278	39905320-6c8a-11de-8226-b8a03c50a862	4cff2aca-5ce5-4028-88e6-d79b6449173a	19893c10-381e-4534-9bb8-6c37d03ad29e	3c5e4331-7f2f-4a8d-aa56-81ece7014fc8	AU	DWC_ARCHIVE	2024-07-02T04:21:32.799+00:00	2024-07-02T06:37:33.464+00:00	381	{}	PRESERVED_SPECIMEN	2.0	PRESENT	2117982	1	54	354	9477065	2011	2117981	2117982	2117982	Pigrogromitus timsanus Calman, 1927	Pigrogromitus timsanus Calman, 1927	Animalia	Arthropoda	Pantopoda	Callipallenidae	Pigrogromitus	Pigrogromitus timsanus	Pigrogromitus	timsanus	SPECIES	ACCEPTED	NE	-23.85	151.27	Queensland	{'level0': {'gid': 'AUS', 'name': 'Australia'}, 'level1': {'gid': 'AUS.7_1', 'name': 'Queensland'}, 'level2': {'gid': 'AUS.7.27_1', 'name': 'Gladstone'}}							['CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED', 'INSTITUTION_COLLECTION_MISMATCH']	2024-07-02T06:37:33.464+00:00		http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': '97743c57-1165-4ed1-a1c0-31fdc8a45843'}]	[]	[]	[]	False	Queensland Electricity Generation Board	WGS84	Pycnogonida	[]	[]	OCEANIA	97743c57-1165-4ed1-a1c0-31fdc8a45843			Gladstone, Calliope River	1272747278	97743c57-1165-4ed1-a1c0-31fdc8a45843						22c8fe88-400b-4e8a-92cd-f1c76683f5ba	J5264	NMV		['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']			OCEANIA	Australia|Queensland		2019-10-25T16:16:00.000+00:00	D A. Staples - Museum Victoria (Sciences)	Wet|ethanol 70%		AU	OCEANIA	Australia	Museums Victoria		urn:lsid:biocol.org:col:34978	ICZN		7000		Invertebrates	en	PhysicalObject		https://biodiversity.org.au/afd/taxa/edd9f8e8-c2e2-4c67-b667-6f84cb733fb7	NMV	Pigrogromitus timsanus	Arthropoda | Chelicerata | Pycnogonida | Callipallenidae							1981-01-01T00:00:00																Gladstone, Calliope River																								
1272747203	39905320-6c8a-11de-8226-b8a03c50a862	4cff2aca-5ce5-4028-88e6-d79b6449173a	19893c10-381e-4534-9bb8-6c37d03ad29e	3c5e4331-7f2f-4a8d-aa56-81ece7014fc8	AU	DWC_ARCHIVE	2024-07-02T04:21:32.799+00:00	2024-07-02T06:37:38.696+00:00	381	{}	PRESERVED_SPECIMEN	1.0	PRESENT	2117982	1	54	354	9477065	2011	2117981	2117982	2117982	Pigrogromitus timsanus Calman, 1927	Pigrogromitus timsanus Calman, 1927	Animalia	Arthropoda	Pantopoda	Callipallenidae	Pigrogromitus	Pigrogromitus timsanus	Pigrogromitus	timsanus	SPECIES	ACCEPTED	NE	-23.85	151.27	Queensland	{'level0': {'gid': 'AUS', 'name': 'Australia'}, 'level1': {'gid': 'AUS.7_1', 'name': 'Queensland'}, 'level2': {'gid': 'AUS.7.27_1', 'name': 'Gladstone'}}							['CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED', 'INSTITUTION_COLLECTION_MISMATCH']	2024-07-02T06:37:38.696+00:00		http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': '9f60ff84-a05c-4736-9482-4d9f0d820c3f'}]	[]	[]	[]	False	Queensland Electricity Generation Board	WGS84	Pycnogonida	[]	[]	OCEANIA	9f60ff84-a05c-4736-9482-4d9f0d820c3f			Gladstone, Calliope River	1272747203	9f60ff84-a05c-4736-9482-4d9f0d820c3f						22c8fe88-400b-4e8a-92cd-f1c76683f5ba	J5258	NMV		['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']			OCEANIA	Australia|Queensland		2019-10-25T16:19:00.000+00:00	D A. Staples - Museum Victoria (Sciences)	Wet|ethanol 70%		AU	OCEANIA	Australia	Museums Victoria		urn:lsid:biocol.org:col:34978	ICZN		7000		Invertebrates	en	PhysicalObject		https://biodiversity.org.au/afd/taxa/edd9f8e8-c2e2-4c67-b667-6f84cb733fb7	NMV	Pigrogromitus timsanus	Arthropoda | Chelicerata | Pycnogonida | Callipallenidae							1981-01-01T00:00:00																Gladstone, Calliope River																								
38048056	b929f23d-290f-4e85-8f17-764c55b3b284	90cc71b0-055b-11d8-b84e-b8a03c50a862	a957a663-2f17-415f-b1c8-5cf6398df8ed	2053a639-84c3-4be5-b8bc-96b6d88a976c	US	EML	2024-03-22T15:54:55.313+00:00	2024-03-22T16:08:17.330+00:00	336	{}	PRESERVED_SPECIMEN	1.0	PRESENT	2117982	1	54	354	9477065	2011	2117981	2117982	2117982	Pigrogromitus timsanus Calman, 1927	Pigrogromitus timsanus Calman, 1927	Animalia	Arthropoda	Pantopoda	Callipallenidae	Pigrogromitus	Pigrogromitus timsanus	Pigrogromitus	timsanus	SPECIES	ACCEPTED	NE	21.3845	-157.96		{}							['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_DERIVED_FROM_COORDINATES', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT', 'INSTITUTION_MATCH_FUZZY', 'COLLECTION_MATCH_FUZZY']	2024-03-22T16:08:17.330+00:00		http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'a6dad352-cb56-418a-983f-a3bc6f0d4280'}]	[]	[]	[]	False	R.C. DeFelice	WGS84	Pycnogonida	[]	[]	NORTH_AMERICA	a6dad352-cb56-418a-983f-a3bc6f0d4280			Pearl Harbor; sheet piling in thermal discharge from Hawaiian Electric Company (HECO) Waiau Plant	38048056	a6dad352-cb56-418a-983f-a3bc6f0d4280						fdee1b94-e933-4a6e-9a85-05cc39a085a6	11767	BPBM		['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	0.75	0.75	OCEANIA			2012-10-29T00:00:00.000+00:00	C. Allan Child, Nov. 1996	1 alcoholic		US	NORTH_AMERICA	United States of America	Bernice Pauahi Bishop Museum			ICZN				S	en	PhysicalObject			BPBM						Pacific Ocean	Bishop Museum Marine Invertebrates Specimens										12 March 1996-27 March 1996	28544472-b10d-4071-969a-16da31c43e72							"Pacific Ocean; North Subtropical Oceania; Hawaiian Islands; Oahu; Pearl Harbor; sheet piling in thermal discharge from Hawaiian Electric Company (HECO) Waiau Plant (21° 23' 4.19"" N, 157° 57' 35.99"" W)"				0.00-1.50			inside harbor	Oahu	in collection	http://www.vertnet.org/resources/norms.html	Species													
1272747236	39905320-6c8a-11de-8226-b8a03c50a862	4cff2aca-5ce5-4028-88e6-d79b6449173a	19893c10-381e-4534-9bb8-6c37d03ad29e	3c5e4331-7f2f-4a8d-aa56-81ece7014fc8	AU	DWC_ARCHIVE	2024-07-02T04:21:32.799+00:00	2024-07-02T06:37:39.226+00:00	381	{}	PRESERVED_SPECIMEN	1.0	PRESENT	2117982	1	54	354	9477065	2011	2117981	2117982	2117982	Pigrogromitus timsanus Calman, 1927	Pigrogromitus timsanus Calman, 1927	Animalia	Arthropoda	Pantopoda	Callipallenidae	Pigrogromitus	Pigrogromitus timsanus	Pigrogromitus	timsanus	SPECIES	ACCEPTED	NE	-23.85	151.27	Queensland	{'level0': {'gid': 'AUS', 'name': 'Australia'}, 'level1': {'gid': 'AUS.7_1', 'name': 'Queensland'}, 'level2': {'gid': 'AUS.7.27_1', 'name': 'Gladstone'}}							['CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED', 'INSTITUTION_COLLECTION_MISMATCH']	2024-07-02T06:37:39.226+00:00		http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'bda59e20-baf2-4987-a690-58798160c003'}]	[]	[]	[]	False	Queensland Electricity Generation Board	WGS84	Pycnogonida	[]	[]	OCEANIA	bda59e20-baf2-4987-a690-58798160c003			Gladstone, Calliope River	1272747236	bda59e20-baf2-4987-a690-58798160c003						22c8fe88-400b-4e8a-92cd-f1c76683f5ba	J5259	NMV		['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']			OCEANIA	Australia|Queensland		2019-10-25T16:18:00.000+00:00	D A. Staples - Museum Victoria (Sciences)	Wet|ethanol 70%		AU	OCEANIA	Australia	Museums Victoria		urn:lsid:biocol.org:col:34978	ICZN		7000		Invertebrates	en	PhysicalObject		https://biodiversity.org.au/afd/taxa/edd9f8e8-c2e2-4c67-b667-6f84cb733fb7	NMV	Pigrogromitus timsanus	Arthropoda | Chelicerata | Pycnogonida | Callipallenidae							1981-01-01T00:00:00																Gladstone, Calliope River																								
